task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.23281325804184536,0.3080674383976591,0.8903234349256954,0.8903234349256945,0.2569353577917532,9.112254884261796,1.1472587927174478,1.121394500612802,0.5085789127430661,1,0.8535533905932735,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.2332412530337977,0.3086337777974283,0.891960171486882,0.8919601714868823,0.2574076979295754,9.129006505233296,1.1493678694164577,1.121394500612802,0.5085789127430661,1,0.855122530510864,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.23645816105417672,0.3128905139547004,0.9042622569550087,0.9042622569550087,0.2609579141850889,9.254915510877854,1.1652201711400976,1.121394500612802,0.5085789127430661,1,0.8669165441813725,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2727576981212923,0.36092345457562175,1.0430787865617468,1.0430787865617468,0.3010184958824508,10.675670654800172,1.3440972824441975,1.121394500612802,0.5085789127430661,1,1.0,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.23281325804184536,0.3080674383976591,0.8903234349256954,0.8903234349256945,0.2569353577917532,9.112254884261796,1.1472587927174478,1.121394500612802,0.5085789127430661,1,0.8535533905932735,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.2612445196989468,0.3456887750121851,0.9990501404008283,0.9990501404008287,0.2883124213137338,10.22504762244031,1.2873625617145625,1.121394500612802,0.5085789127430661,1,0.9577897214207105,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2677755221782769,0.3543308481522568,1.0240259712869724,1.024025971286972,0.29552010988301575,10.480669487543476,1.3195460811699877,1.121394500612802,0.5085789127430661,1,0.9817340592865692,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.2727576981212923,0.36092345457562175,1.0430787865617468,1.0430787865617468,0.3010184958824508,10.675670654800172,1.3440972824441975,1.121394500612802,0.5085789127430661,1,1.0,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.23281325804184536,0.3080674383976591,0.8903234349256954,0.8903234349256945,0.2569353577917532,9.112254884261796,1.1472587927174478,1.121394500612802,0.5085789127430661,1,0.8535533905932735,1.0000000000000002
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.23882193669084678,0.3160183525986872,0.9133017973228322,0.9133017973228322,0.2635666038450141,9.347433120363284,1.1768684011678463,1.121394500612802,0.5085789127430661,1,0.8755827547153056,1.0000000000000002
