seed,task,step,rule,rate,optimizer,primary_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,first_bound_step,parameters_sha256,g_i0,g_i1
2026090801,aligned_strong,0,exact,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,unit_broadcast,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,calibrated_broadcast,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,ancestry_three_oracle,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,hard_distal_unit_proximal,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,swapped_distal_unit_proximal,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,hard_distal_and_proximal,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,ancestry_two_leaf_oracle_unit_proximal,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,shunt_proportional_unit_proximal,0.01,adam,False,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,exact,0.03,adam,True,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,unit_broadcast,0.03,adam,True,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,calibrated_broadcast,0.03,adam,True,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,ancestry_three_oracle,0.03,adam,True,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
2026090801,aligned_strong,0,hard_distal_unit_proximal,0.03,adam,True,1.107350142226759,1.1114359519430232,0,0,-1,b651978d32a65051f2a345fa576cd68eb18aed5ab48e6a0ce70d4e68166c3946,15.461903727522108,10.220451742086441
