seed,task,phase,common_rate,optimizer,rate,rule,selected_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
2104,opposed_strong,extension,True,adam,0.03,exact,True,16384,2.8973378715643233e-08,2.8480784464751132e-08,0.9765661177004876,0.8789073942060429,1.2704194086469058,0.5316533247637331,0.8396391324692749,0.9771150943896738,0.8998626977544871,1.2198389422059837,0.5330256839059341,0.8214689441990856,0.6535412685590907,0.6510934341500737
2104,opposed_strong,extension,True,adam,0.03,unit_broadcast,True,12288,0.7818625746662888,0.7911677564945553,0.8104503039921921,0.8704145745811523,1.2912991124789204,0.3999755727301285,0.5869208880908539,0.8055587910300922,0.862777332401914,1.310247152693223,0.39751129029134263,0.5923849524221956,0.9778302310304464,0.9754102533733852
2104,opposed_strong,extension,True,adam,0.03,calibrated_broadcast,True,12288,0.7818625261291975,0.7911676908323634,0.8104504356168514,0.8704145657566751,1.2912991342806428,0.39997564599209207,0.5869210357482938,0.8055589152433014,0.8627773089977572,1.3102472109973886,0.39751136082229077,0.5923851161324927,0.977830456244725,0.975410426580818
2104,opposed_strong,extension,True,adam,0.03,ancestry_three_oracle,True,12288,3.516935003385755e-08,3.569476174254732e-08,0.9769011830748451,0.8780125327667384,1.2726095797103933,0.5309415227016508,0.8388765698824897,0.9775587436432098,0.9064565792276257,1.2042187613664175,0.5324344968668167,0.816636128789806,0.6519330033659456,0.6381499514265974
2104,opposed_strong,extension,True,sgd,0.3,exact,True,16384,0.00017050005382990364,0.00017834361222782274,0.9836935530684907,0.8698626098233742,1.2926632179586637,0.5256555877279473,0.8425723436715704,0.9833337713980663,0.8820328389885896,1.262788607285492,0.5226138445260659,0.863269320268395,0.6110418636864279,0.6508578283621709
2104,opposed_strong,extension,True,sgd,0.3,unit_broadcast,True,16384,0.977280256333144,0.9837535853834637,0.9311743723495722,0.9998002063820013,1.0003996670709707,0.5426708057822296,0.802978247484782,0.931174366800573,0.9998002061816461,1.0003996674718412,0.5426707354079403,0.8029782180684009,0.7854141419000619,0.7812361432342203
2104,opposed_strong,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.9930186464277079,0.9927672312019131,0.9536784878895375,0.999999903328268,1.0000001933434823,0.5812267648461071,0.8423615614262627,0.9536784660378911,0.9999999033368494,1.00000019332632,0.5812268802544999,0.8423617502822692,0.9509912652041098,0.9530422724570471
2104,opposed_strong,extension,True,sgd,0.3,ancestry_three_oracle,True,16384,0.00016831036460745536,0.00017608375243424723,0.9834603081805586,0.869952287041726,1.2924415354159229,0.5255531822222911,0.8423463219634366,0.9830942957869873,0.8821576629257993,1.2624844584178831,0.5225746187130826,0.8631719636680012,0.6106989786681929,0.6508358620061175
2104,aligned_strong,extension,True,adam,0.03,exact,True,8192,9.484789503050816e-07,8.617233988099658e-07,0.9351568489545907,0.9319279922325523,1.1453132429594248,0.5268759949651997,0.7831201901644165,0.9287815765217561,0.94562776418992,1.114618184861565,0.5578230425672319,0.8596512959064585,0.7000660685515256,0.8581515465550287
2104,aligned_strong,extension,True,adam,0.03,unit_broadcast,True,1024,0.0003597811850196,0.0003416276179454241,0.9446613829608047,0.9233646932190274,1.164855842249316,0.536718788227037,0.7998562516478381,0.9424692937542777,0.924768181800879,1.1616344438391317,0.5534490084614566,0.839105359029684,0.7528455876406597,0.7836764959224317
2104,aligned_strong,extension,True,adam,0.03,calibrated_broadcast,True,1024,0.0003597865765045,0.00034163256466558753,0.9446615284812611,0.9233646222897054,1.164856005233261,0.5367186904851765,0.799856326943599,0.9424693163490989,0.9247687620591449,1.1616331134702877,0.5534499107741081,0.8391077342816384,0.7528454774251143,0.7836801636875916
2104,aligned_strong,extension,True,adam,0.03,ancestry_three_oracle,True,12288,1.8782410003829618e-07,1.8986431260884168e-07,0.936343867342281,0.9304939815959947,1.1485669825504845,0.5243374937039148,0.7827555713453274,0.9358406375600558,0.9292657286698403,1.1513599272075288,0.5267318466182287,0.7887136548738602,0.6950997835450963,0.7011047017691817
2104,aligned_strong,extension,True,sgd,0.3,exact,True,16384,0.00011565616866667698,0.00011674804659876651,0.9695617357669521,0.89360488788411,1.2347971534720539,0.5366641225181407,0.8326993756472616,0.9688029430282795,0.8942024235463147,1.2333633141752693,0.5420542917101762,0.8560668082991923,0.6902902868482899,0.7617701780290611
2104,aligned_strong,extension,True,sgd,0.3,unit_broadcast,True,2048,0.0003696774422056,0.0003589007933055495,0.9838211708159101,0.8833739716980531,1.2595232484310297,0.5397038490609184,0.8535182348043375,0.9836320863268208,0.8838421942626979,1.2583845213838623,0.5397093622673554,0.865424971235684,0.6773167701963008,0.6588654242950792
2104,aligned_strong,extension,True,sgd,0.3,calibrated_broadcast,True,16384,0.0004881491384722807,0.0004823856156248706,0.9792746801850489,0.8843836785102697,1.2570684572643571,0.537871254218802,0.8471444033626931,0.9790910302661219,0.8831111807902577,1.2601626546715212,0.5380927701888005,0.8553962013582405,0.6715403020700685,0.6633714672245546
2104,aligned_strong,extension,True,sgd,0.3,ancestry_three_oracle,True,16384,0.00010893171936943275,0.00011029511153564392,0.9761995125972687,0.8864135800823592,1.2521428707541304,0.5358916770213313,0.8402818952215175,0.9756711452052084,0.8885892276103226,1.2468778558326754,0.5391618089564656,0.8617856111181194,0.6723210600604337,0.735378452081961
