task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,exact_expected_calibration_decrease,expected_calibration_decrease_minus_bound,actual_training_first_step_test_decrease,actual_training_first_step_calibration_decrease
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.21721749760226855,0.2804812172837864,0.841563089600141,0.8415630896001403,0.24778970386472118,8.770833613271218,1.0893527934648615,1.1589668875203458,0.49493897871200804,0.2375773239843722,0.020359826382103652,0.3382739802607183,0.33521478669813626
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.22090322699532816,0.2852404004902739,0.8558426658299197,0.8558426658299201,0.25199418004602764,8.919656427302805,1.1078368458759478,1.1589668875203458,0.49493897871200804,0.2406254567685585,0.01972222977323035,0.342148618249826,0.3390171074281644
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.2224378475400235,0.2872219730762588,0.8617882274039803,0.86178822740398,0.2537447902616514,8.981621515776826,1.1155330176656313,1.1589668875203458,0.49493897871200804,0.241884929484739,0.019447081944715505,0.3437435419168364,0.34058171967122175
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.25448612822132743,0.3286041861878543,0.9859524885903177,0.9859524885903177,0.29030369581508175,10.275670754672934,1.2762561844053995,1.1589668875203458,0.49493897871200804,0.26688765040295603,0.0124015221816286,0.37458560478979636,0.37076379455746444
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.21721749760226855,0.2804812172837864,0.841563089600141,0.8415630896001403,0.24778970386472118,8.770833613271218,1.0893527934648615,1.1589668875203458,0.49493897871200804,0.2375773239843722,0.020359826382103652,0.3382739802607183,0.33521478669813626
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.21894731651773763,0.28271483897838695,0.8482649058305098,0.8482649058305097,0.24976298558251592,8.840680444471019,1.0980278914130257,1.1589668875203458,0.49493897871200804,0.23901198557084113,0.0200646690531035,0.34010021014035785,0.337007160816283
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2233802155724926,0.28843880199563166,0.8654392323262322,0.8654392323262323,0.25481979157726686,9.019672562798771,1.120259023903499,1.1589668875203458,0.49493897871200804,0.24265551846723368,0.01927530289474108,0.3447175930979568,0.3415370989335014
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.25448612822132743,0.3286041861878543,0.9859524885903177,0.9859524885903177,0.29030369581508175,10.275670754672934,1.2762561844053995,1.1589668875203458,0.49493897871200804,0.26688765040295603,0.0124015221816286,0.37458560478979636,0.37076379455746444
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.21721749760226855,0.2804812172837864,0.841563089600141,0.8415630896001403,0.24778970386472118,8.770833613271218,1.0893527934648615,1.1589668875203458,0.49493897871200804,0.2375773239843722,0.020359826382103652,0.3382739802607183,0.33521478669813626
s7219_r1_n000_a125,confirmatory,7219,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.2218980566532703,0.2865249702718509,0.8596969221849792,0.8596969221849792,0.2531290266815815,8.959825775995586,1.1128259488665606,1.1589668875203458,0.49493897871200804,0.24144256809402498,0.01954451144075467,0.3431837700487026,0.34003262307247495
