seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps
2118,aligned_strong,fresh,0,adam,exact,0.03,True,True,1.5736055791954922,1.6013613513710434,0,0
2118,aligned_strong,fresh,0,adam,unit_broadcast,0.03,True,True,1.5736055791954922,1.6013613513710434,0,0
2118,aligned_strong,fresh,0,adam,calibrated_broadcast,0.03,True,True,1.5736055791954922,1.6013613513710434,0,0
2118,aligned_strong,fresh,0,adam,ancestry_three_oracle,0.03,True,True,1.5736055791954922,1.6013613513710434,0,0
2118,aligned_strong,fresh,0,sgd,exact,0.3,True,True,1.5736055791954922,1.6013613513710434,0,0
2118,aligned_strong,fresh,0,sgd,unit_broadcast,0.3,True,True,1.5736055791954922,1.6013613513710434,0,0
2118,aligned_strong,fresh,0,sgd,calibrated_broadcast,0.3,True,True,1.5736055791954922,1.6013613513710434,0,0
2118,aligned_strong,fresh,0,sgd,ancestry_three_oracle,0.3,True,True,1.5736055791954922,1.6013613513710434,0,0
2118,aligned_strong,fresh,64,adam,exact,0.03,True,True,0.023542029814937738,0.023962250286851023,0,0
2118,aligned_strong,fresh,64,adam,unit_broadcast,0.03,True,True,0.019411615923331498,0.019524337980904242,0,0
2118,aligned_strong,fresh,64,adam,calibrated_broadcast,0.03,True,True,0.019411608707340176,0.019524330171785134,0,0
2118,aligned_strong,fresh,64,adam,ancestry_three_oracle,0.03,True,True,0.023650719666340917,0.024018188848738447,0,0
2118,aligned_strong,fresh,64,sgd,exact,0.3,True,True,0.060737197909270804,0.059688003122339905,0,0
2118,aligned_strong,fresh,64,sgd,unit_broadcast,0.3,True,True,0.00796306145036828,0.007844379888502343,0,0
2118,aligned_strong,fresh,64,sgd,calibrated_broadcast,0.3,True,True,0.09656069012003826,0.093275661827489,0,0
2118,aligned_strong,fresh,64,sgd,ancestry_three_oracle,0.3,True,True,0.07116715607928312,0.06975851261902741,0,0
2118,aligned_strong,fresh,256,adam,exact,0.03,True,True,0.001825690351335151,0.0018284450813119658,0,0
