cohort,seed,family,step,structure,optimizer,rate,rule,field,index,eigenvalue,fraction
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,5,0.31876821108430986,0.06680280515252549
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,6,0.25289157959616493,0.052997338909709535
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,7,0.22416177643293148,0.046976564641612
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,8,0.1595994820425238,0.03344653805052988
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,9,0.1383584244379812,0.02899514615181092
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,10,0.08491864972423069,0.017796015456017243
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,11,0.07132226973517239,0.014946683899086894
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,12,0.06237219203395961,0.013071056794551221
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,13,0.0578212488377528,0.01211733631357137
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,14,0.03038310640865436,0.006367249514754669
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,15,0.02354693328495991,0.004934623784548756
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,16,2.3738534342200864e-16,4.9747767472621555e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,17,1.4736631120088514e-16,3.088288803865525e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,18,5.2636917608103555e-17,1.1030879581256827e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,19,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,20,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,21,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,22,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,23,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,path_q,1,0.5948583626915644,0.5567138445691077
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,path_q,2,0.4153935889581253,0.3887570158245283
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,path_q,3,0.029134756865443343,0.027266528509000944
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,path_q,4,0.022387425464773236,0.020951860950739542
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,path_q,5,0.005573932394100211,0.005216511235459888
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,path_q,6,0.0011692131845436574,0.0010942389111636163
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,loss_credit,1,0.7957933872480979,0.5495181793813324
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,loss_credit,2,0.5768369307141268,0.39832246038395364
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,loss_credit,3,0.04258079028445608,0.02940325809271615
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,loss_credit,4,0.025224149928665212,0.017417999655883674
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,loss_credit,5,0.006277333522376371,0.004334679005708105
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,0.0014531234821305214,0.0010034234804060756
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,1,1.0603036977074507,0.30377648344924824
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,2,0.5511991489302202,0.15791828275641798
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,3,0.2836714974733118,0.08127174331613143
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,4,0.28367149747331155,0.08127174331613136
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,5,0.28091214264097564,0.08048118952539379
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,6,0.2319737615904477,0.06646036762939161
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,7,0.2162203006286768,0.06194700887805568
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,8,0.1568820972765479,0.04494664305128332
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,9,0.10032701793748326,0.028743640873736955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,10,0.07361625209474718,0.021091019709171866
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,11,0.07361625209474705,0.021091019709171828
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,12,0.05558513991782498,0.01592511501448162
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,13,0.0555851399178248,0.015925115014481572
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,14,0.033421746794720306,0.009575313878451237
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,15,0.03342174679472025,0.00957531387845122
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,16,6.148784059775898e-16,1.7616235831357782e-16
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,17,1.1455505650101244e-16,3.281996686463406e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,18,8.601408781827615e-17,2.4642993494247e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,19,4.532437244144743e-17,1.2985410222162396e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,20,3.028236630784432e-17,8.67588292619259e-18
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,21,1.9601266168841624e-17,5.615753034529463e-18
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,22,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,23,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,1,1.593596767636042,0.33396283148173955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,2,0.9302080152055535,0.1949394658260285
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,3,0.45961222881254654,0.09631884579281928
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,4,0.3642179398303242,0.07632749823069478
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,5,0.31876821108430986,0.06680280515252549
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,6,0.25289157959616493,0.052997338909709535
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,7,0.22416177643293148,0.046976564641612
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,8,0.1595994820425238,0.03344653805052988
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,9,0.1383584244379812,0.02899514615181092
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,10,0.08491864972423069,0.017796015456017243
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,11,0.07132226973517239,0.014946683899086894
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,12,0.06237219203395961,0.013071056794551221
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,13,0.0578212488377528,0.01211733631357137
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,14,0.03038310640865436,0.006367249514754669
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,15,0.02354693328495991,0.004934623784548756
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,16,2.3738534342200864e-16,4.9747767472621555e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,17,1.4736631120088514e-16,3.088288803865525e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,18,5.2636917608103555e-17,1.1030879581256827e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,19,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,20,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,21,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,22,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,23,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,path_q,1,0.5948583626915644,0.5567138445691077
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,path_q,2,0.4153935889581253,0.3887570158245283
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,path_q,3,0.029134756865443343,0.027266528509000944
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,path_q,4,0.022387425464773236,0.020951860950739542
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,path_q,5,0.005573932394100211,0.005216511235459888
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,path_q,6,0.0011692131845436574,0.0010942389111636163
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,loss_credit,1,0.7957933872480979,0.5495181793813324
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,loss_credit,2,0.5768369307141268,0.39832246038395364
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,loss_credit,3,0.04258079028445608,0.02940325809271615
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,loss_credit,4,0.025224149928665212,0.017417999655883674
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,loss_credit,5,0.006277333522376371,0.004334679005708105
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,0.0014531234821305214,0.0010034234804060756
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,1,1.0603036977074507,0.30377648344924824
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,2,0.5511991489302202,0.15791828275641798
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,3,0.2836714974733118,0.08127174331613143
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,4,0.28367149747331155,0.08127174331613136
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,5,0.28091214264097564,0.08048118952539379
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,6,0.2319737615904477,0.06646036762939161
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,7,0.2162203006286768,0.06194700887805568
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,8,0.1568820972765479,0.04494664305128332
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,9,0.10032701793748326,0.028743640873736955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,10,0.07361625209474718,0.021091019709171866
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,11,0.07361625209474705,0.021091019709171828
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,12,0.05558513991782498,0.01592511501448162
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,13,0.0555851399178248,0.015925115014481572
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,14,0.033421746794720306,0.009575313878451237
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,15,0.03342174679472025,0.00957531387845122
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,16,6.148784059775898e-16,1.7616235831357782e-16
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,17,1.1455505650101244e-16,3.281996686463406e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,18,8.601408781827615e-17,2.4642993494247e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,19,4.532437244144743e-17,1.2985410222162396e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,20,3.028236630784432e-17,8.67588292619259e-18
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,21,1.9601266168841624e-17,5.615753034529463e-18
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,22,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,23,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,1,1.593596767636042,0.33396283148173955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,2,0.9302080152055535,0.1949394658260285
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,3,0.45961222881254654,0.09631884579281928
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,4,0.3642179398303242,0.07632749823069478
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,5,0.31876821108430986,0.06680280515252549
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,6,0.25289157959616493,0.052997338909709535
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,7,0.22416177643293148,0.046976564641612
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,8,0.1595994820425238,0.03344653805052988
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,9,0.1383584244379812,0.02899514615181092
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,10,0.08491864972423069,0.017796015456017243
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,11,0.07132226973517239,0.014946683899086894
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,12,0.06237219203395961,0.013071056794551221
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,13,0.0578212488377528,0.01211733631357137
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,14,0.03038310640865436,0.006367249514754669
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,15,0.02354693328495991,0.004934623784548756
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,16,2.3738534342200864e-16,4.9747767472621555e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,17,1.4736631120088514e-16,3.088288803865525e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,18,5.2636917608103555e-17,1.1030879581256827e-17
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,19,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,20,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,21,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,22,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,23,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,0.0,0.0
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,path_q,1,0.5948583626915644,0.5567138445691077
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,path_q,2,0.4153935889581253,0.3887570158245283
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,path_q,3,0.029134756865443343,0.027266528509000944
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,path_q,4,0.022387425464773236,0.020951860950739542
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,path_q,5,0.005573932394100211,0.005216511235459888
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,0.0011692131845436574,0.0010942389111636163
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,1,0.7957933872480979,0.5495181793813324
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,2,0.5768369307141268,0.39832246038395364
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,3,0.04258079028445608,0.02940325809271615
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,4,0.025224149928665212,0.017417999655883674
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,5,0.006277333522376371,0.004334679005708105
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.0014531234821305214,0.0010034234804060756
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,1,1.0603036977074507,0.30377648344924824
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,2,0.5511991489302202,0.15791828275641798
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,3,0.2836714974733118,0.08127174331613143
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,4,0.28367149747331155,0.08127174331613136
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,5,0.28091214264097564,0.08048118952539379
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,6,0.2319737615904477,0.06646036762939161
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,7,0.2162203006286768,0.06194700887805568
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,8,0.1568820972765479,0.04494664305128332
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,9,0.10032701793748326,0.028743640873736955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,10,0.07361625209474718,0.021091019709171866
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,11,0.07361625209474705,0.021091019709171828
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,12,0.05558513991782498,0.01592511501448162
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,13,0.0555851399178248,0.015925115014481572
