cohort,seed,family,step,structure,optimizer,rate,rule,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,broadcast,ancestry_K5,5,True,1.077501505418274,6,0.9245512723443189,0.9140049530660017,0.9257520682667938,256,0.9162892914728868,0.9570114948435594,0.9618581308932493,0.2994986660122414,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,broadcast,ancestry_K6,6,True,1.077501505418274,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,4.515320913980599e-15,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,unit_broadcast_fixed,1,False,1.077501505418274,6,-3.0916150024328752,-6.284996805800313,-3.934702262143155,256,-4.826063240528313,-0.49565891908283743,-0.40401647955204206,2.8433484438969496,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,initial_mean_fixed,1,False,1.077501505418274,6,0.44575969058028597,0.11836517487332816,0.40038277824388857,256,0.3785634821952677,0.6976420414434031,0.7349606325993109,0.7330600444227737,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,initial_mean_projection,1,True,1.077501505418274,6,0.5403360465298461,0.5568269739054018,0.48341024925848797,256,0.39223373861600075,0.5918772417356376,0.6528215851066522,0.8064314279869065,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_q,1,True,1.077501505418274,6,0.5725596371890527,0.5223334422908328,0.43775725668499854,256,0.301881165984467,0.2712046020944681,0.3968165135027409,1.013136278812396,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_error,1,True,1.077501505418274,6,0.4186929766911991,0.5101809704968141,0.5223721782931183,256,0.5365583546661417,0.7827573891005837,0.810752391967653,0.6265248481556199,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,uniform_projection,1,True,1.077501505418274,6,0.16491294687962998,0.1860809361781275,0.2689370433594218,256,0.26403116622213074,0.6316704642054392,0.6850802654191146,0.7752378757023047,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,ancestry_K2,2,True,1.077501505418274,6,0.4596928746714444,0.5144705317254394,0.5738907386356271,256,0.5202688092116761,0.7512627583267345,0.7805252546192939,0.703199590909485,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,ancestry_K3,3,True,1.077501505418274,6,0.6303579557873666,0.6862242825090616,0.7257484177784403,256,0.6629119426120316,0.8703896245407847,0.8847424869140822,0.5255353072406679,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,ancestry_K4,4,True,1.077501505418274,6,0.7537803626781138,0.787934872365808,0.8234855778590322,256,0.7595447728647193,0.929486133286326,0.9371704406662952,0.3911169384774355,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,ancestry_K5,5,True,1.077501505418274,6,0.9245512723443189,0.9140049530660017,0.9257520682667938,256,0.9162892914728868,0.9570114948435594,0.9618581308932493,0.2994986660122414,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,global_projection,ancestry_K6,6,True,1.077501505418274,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,4.515320913980599e-15,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,unit_broadcast_fixed,1,False,1.077501505418274,6,-3.0916150024328752,-6.284996805800313,-3.934702262143155,256,-4.826063240528313,-0.49565891908283743,-0.40401647955204206,2.8433484438969496,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_fixed,1,False,1.077501505418274,6,0.44575969058028597,0.11836517487332816,0.40038277824388857,256,0.3785634821952677,0.6976420414434031,0.7349606325993109,0.7330600444227737,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_projection,1,True,1.077501505418274,6,0.5403360465298461,0.5568269739054018,0.48341024925848797,256,0.39223373861600075,0.5918772417356376,0.6528215851066522,0.8064314279869065,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_q,1,True,1.077501505418274,6,0.5725596371890527,0.5223334422908328,0.43775725668499854,256,0.301881165984467,0.2712046020944681,0.3968165135027409,1.013136278812396,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_error,1,True,1.077501505418274,6,0.4186929766911991,0.5101809704968141,0.5223721782931183,256,0.5365583546661417,0.7827573891005837,0.810752391967653,0.6265248481556199,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,uniform_projection,1,True,1.077501505418274,6,0.16491294687962998,0.1860809361781275,0.2689370433594218,256,0.26403116622213074,0.6316704642054392,0.6850802654191146,0.7752378757023047,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K2,2,True,1.077501505418274,6,0.4596928746714444,0.5144705317254394,0.5738907386356271,256,0.5202688092116761,0.7512627583267345,0.7805252546192939,0.703199590909485,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K3,3,True,1.077501505418274,6,0.6303579557873666,0.6862242825090616,0.7257484177784403,256,0.6629119426120316,0.8703896245407847,0.8847424869140822,0.5255353072406679,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K4,4,True,1.077501505418274,6,0.7537803626781138,0.787934872365808,0.8234855778590322,256,0.7595447728647193,0.929486133286326,0.9371704406662952,0.3911169384774355,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K5,5,True,1.077501505418274,6,0.9245512723443189,0.9140049530660017,0.9257520682667938,256,0.9162892914728868,0.9570114948435594,0.9618581308932493,0.2994986660122414,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K6,6,True,1.077501505418274,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,4.515320913980599e-15,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,unit_broadcast_fixed,1,False,1.077501505418274,6,-3.0916150024328752,-6.284996805800313,-3.934702262143155,256,-4.826063240528313,-0.49565891908283743,-0.40401647955204206,2.8433484438969496,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,initial_mean_fixed,1,False,1.077501505418274,6,0.44575969058028597,0.11836517487332816,0.40038277824388857,256,0.3785634821952677,0.6976420414434031,0.7349606325993109,0.7330600444227737,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,initial_mean_projection,1,True,1.077501505418274,6,0.5403360465298461,0.5568269739054018,0.48341024925848797,256,0.39223373861600075,0.5918772417356376,0.6528215851066522,0.8064314279869065,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,best_fixed_rank1_q,1,True,1.077501505418274,6,0.5725596371890527,0.5223334422908328,0.43775725668499854,256,0.301881165984467,0.2712046020944681,0.3968165135027409,1.013136278812396,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,best_fixed_rank1_error,1,True,1.077501505418274,6,0.4186929766911991,0.5101809704968141,0.5223721782931183,256,0.5365583546661417,0.7827573891005837,0.810752391967653,0.6265248481556199,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,uniform_projection,1,True,1.077501505418274,6,0.16491294687962998,0.1860809361781275,0.2689370433594218,256,0.26403116622213074,0.6316704642054392,0.6850802654191146,0.7752378757023047,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K2,2,True,1.077501505418274,6,0.4596928746714444,0.5144705317254394,0.5738907386356271,256,0.5202688092116761,0.7512627583267345,0.7805252546192939,0.703199590909485,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K3,3,True,1.077501505418274,6,0.6303579557873666,0.6862242825090616,0.7257484177784403,256,0.6629119426120316,0.8703896245407847,0.8847424869140822,0.5255353072406679,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K4,4,True,1.077501505418274,6,0.7537803626781138,0.787934872365808,0.8234855778590322,256,0.7595447728647193,0.929486133286326,0.9371704406662952,0.3911169384774355,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K5,5,True,1.077501505418274,6,0.9245512723443189,0.9140049530660017,0.9257520682667938,256,0.9162892914728868,0.9570114948435594,0.9618581308932493,0.2994986660122414,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K6,6,True,1.077501505418274,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,4.515320913980599e-15,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,unit_broadcast_fixed,1,False,1.077501505418274,6,-3.0916150024328752,-6.284996805800313,-3.934702262143155,256,-4.826063240528313,-0.49565891908283743,-0.40401647955204206,2.8433484438969496,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,initial_mean_fixed,1,False,1.077501505418274,6,0.44575969058028597,0.11836517487332816,0.40038277824388857,256,0.3785634821952677,0.6976420414434031,0.7349606325993109,0.7330600444227737,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,initial_mean_projection,1,True,1.077501505418274,6,0.5403360465298461,0.5568269739054018,0.48341024925848797,256,0.39223373861600075,0.5918772417356376,0.6528215851066522,0.8064314279869065,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,best_fixed_rank1_q,1,True,1.077501505418274,6,0.5725596371890527,0.5223334422908328,0.43775725668499854,256,0.301881165984467,0.2712046020944681,0.3968165135027409,1.013136278812396,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,best_fixed_rank1_error,1,True,1.077501505418274,6,0.4186929766911991,0.5101809704968141,0.5223721782931183,256,0.5365583546661417,0.7827573891005837,0.810752391967653,0.6265248481556199,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,uniform_projection,1,True,1.077501505418274,6,0.16491294687962998,0.1860809361781275,0.2689370433594218,256,0.26403116622213074,0.6316704642054392,0.6850802654191146,0.7752378757023047,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,ancestry_K2,2,True,1.077501505418274,6,0.4596928746714444,0.5144705317254394,0.5738907386356271,256,0.5202688092116761,0.7512627583267345,0.7805252546192939,0.703199590909485,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,ancestry_K3,3,True,1.077501505418274,6,0.6303579557873666,0.6862242825090616,0.7257484177784403,256,0.6629119426120316,0.8703896245407847,0.8847424869140822,0.5255353072406679,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,ancestry_K4,4,True,1.077501505418274,6,0.7537803626781138,0.787934872365808,0.8234855778590322,256,0.7595447728647193,0.929486133286326,0.9371704406662952,0.3911169384774355,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,ancestry_K5,5,True,1.077501505418274,6,0.9245512723443189,0.9140049530660017,0.9257520682667938,256,0.9162892914728868,0.9570114948435594,0.9618581308932493,0.2994986660122414,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.003,broadcast,ancestry_K6,6,True,1.077501505418274,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,4.515320913980599e-15,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,unit_broadcast_fixed,1,False,1.077501505418274,6,-3.0916150024328752,-6.284996805800313,-3.934702262143155,256,-4.826063240528313,-0.49565891908283743,-0.40401647955204206,2.8433484438969496,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,initial_mean_fixed,1,False,1.077501505418274,6,0.44575969058028597,0.11836517487332816,0.40038277824388857,256,0.3785634821952677,0.6976420414434031,0.7349606325993109,0.7330600444227737,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,initial_mean_projection,1,True,1.077501505418274,6,0.5403360465298461,0.5568269739054018,0.48341024925848797,256,0.39223373861600075,0.5918772417356376,0.6528215851066522,0.8064314279869065,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,best_fixed_rank1_q,1,True,1.077501505418274,6,0.5725596371890527,0.5223334422908328,0.43775725668499854,256,0.301881165984467,0.2712046020944681,0.3968165135027409,1.013136278812396,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,best_fixed_rank1_error,1,True,1.077501505418274,6,0.4186929766911991,0.5101809704968141,0.5223721782931183,256,0.5365583546661417,0.7827573891005837,0.810752391967653,0.6265248481556199,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,uniform_projection,1,True,1.077501505418274,6,0.16491294687962998,0.1860809361781275,0.2689370433594218,256,0.26403116622213074,0.6316704642054392,0.6850802654191146,0.7752378757023047,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,ancestry_K2,2,True,1.077501505418274,6,0.4596928746714444,0.5144705317254394,0.5738907386356271,256,0.5202688092116761,0.7512627583267345,0.7805252546192939,0.703199590909485,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,ancestry_K3,3,True,1.077501505418274,6,0.6303579557873666,0.6862242825090616,0.7257484177784403,256,0.6629119426120316,0.8703896245407847,0.8847424869140822,0.5255353072406679,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,ancestry_K4,4,True,1.077501505418274,6,0.7537803626781138,0.787934872365808,0.8234855778590322,256,0.7595447728647193,0.929486133286326,0.9371704406662952,0.3911169384774355,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,ancestry_K5,5,True,1.077501505418274,6,0.9245512723443189,0.9140049530660017,0.9257520682667938,256,0.9162892914728868,0.9570114948435594,0.9618581308932493,0.2994986660122414,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,exact,ancestry_K6,6,True,1.077501505418274,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,4.515320913980599e-15,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,unit_broadcast_fixed,1,False,1.077501505418274,6,-3.0916150024328752,-6.284996805800313,-3.934702262143155,256,-4.826063240528313,-0.49565891908283743,-0.40401647955204206,2.8433484438969496,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,initial_mean_fixed,1,False,1.077501505418274,6,0.44575969058028597,0.11836517487332816,0.40038277824388857,256,0.3785634821952677,0.6976420414434031,0.7349606325993109,0.7330600444227737,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,initial_mean_projection,1,True,1.077501505418274,6,0.5403360465298461,0.5568269739054018,0.48341024925848797,256,0.39223373861600075,0.5918772417356376,0.6528215851066522,0.8064314279869065,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,best_fixed_rank1_q,1,True,1.077501505418274,6,0.5725596371890527,0.5223334422908328,0.43775725668499854,256,0.301881165984467,0.2712046020944681,0.3968165135027409,1.013136278812396,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,best_fixed_rank1_error,1,True,1.077501505418274,6,0.4186929766911991,0.5101809704968141,0.5223721782931183,256,0.5365583546661417,0.7827573891005837,0.810752391967653,0.6265248481556199,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,uniform_projection,1,True,1.077501505418274,6,0.16491294687962998,0.1860809361781275,0.2689370433594218,256,0.26403116622213074,0.6316704642054392,0.6850802654191146,0.7752378757023047,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,ancestry_K2,2,True,1.077501505418274,6,0.4596928746714444,0.5144705317254394,0.5738907386356271,256,0.5202688092116761,0.7512627583267345,0.7805252546192939,0.703199590909485,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,ancestry_K3,3,True,1.077501505418274,6,0.6303579557873666,0.6862242825090616,0.7257484177784403,256,0.6629119426120316,0.8703896245407847,0.8847424869140822,0.5255353072406679,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,ancestry_K4,4,True,1.077501505418274,6,0.7537803626781138,0.787934872365808,0.8234855778590322,256,0.7595447728647193,0.929486133286326,0.9371704406662952,0.3911169384774355,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,ancestry_K5,5,True,1.077501505418274,6,0.9245512723443189,0.9140049530660017,0.9257520682667938,256,0.9162892914728868,0.9570114948435594,0.9618581308932493,0.2994986660122414,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,global_projection,ancestry_K6,6,True,1.077501505418274,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,4.515320913980599e-15,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,unit_broadcast_fixed,1,False,1.077501505418274,6,-3.0916150024328752,-6.284996805800313,-3.934702262143155,256,-4.826063240528313,-0.49565891908283743,-0.40401647955204206,2.8433484438969496,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,initial_mean_fixed,1,False,1.077501505418274,6,0.44575969058028597,0.11836517487332816,0.40038277824388857,256,0.3785634821952677,0.6976420414434031,0.7349606325993109,0.7330600444227737,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,initial_mean_projection,1,True,1.077501505418274,6,0.5403360465298461,0.5568269739054018,0.48341024925848797,256,0.39223373861600075,0.5918772417356376,0.6528215851066522,0.8064314279869065,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,best_fixed_rank1_q,1,True,1.077501505418274,6,0.5725596371890527,0.5223334422908328,0.43775725668499854,256,0.301881165984467,0.2712046020944681,0.3968165135027409,1.013136278812396,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,best_fixed_rank1_error,1,True,1.077501505418274,6,0.4186929766911991,0.5101809704968141,0.5223721782931183,256,0.5365583546661417,0.7827573891005837,0.810752391967653,0.6265248481556199,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,uniform_projection,1,True,1.077501505418274,6,0.16491294687962998,0.1860809361781275,0.2689370433594218,256,0.26403116622213074,0.6316704642054392,0.6850802654191146,0.7752378757023047,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K2,2,True,1.077501505418274,6,0.4596928746714444,0.5144705317254394,0.5738907386356271,256,0.5202688092116761,0.7512627583267345,0.7805252546192939,0.703199590909485,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K3,3,True,1.077501505418274,6,0.6303579557873666,0.6862242825090616,0.7257484177784403,256,0.6629119426120316,0.8703896245407847,0.8847424869140822,0.5255353072406679,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K4,4,True,1.077501505418274,6,0.7537803626781138,0.787934872365808,0.8234855778590322,256,0.7595447728647193,0.929486133286326,0.9371704406662952,0.3911169384774355,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K5,5,True,1.077501505418274,6,0.9245512723443189,0.9140049530660017,0.9257520682667938,256,0.9162892914728868,0.9570114948435594,0.9618581308932493,0.2994986660122414,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K6,6,True,1.077501505418274,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,4.515320913980599e-15,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.03,subtree_projection,unit_broadcast_fixed,1,False,1.077501505418274,6,-3.0916150024328752,-6.284996805800313,-3.934702262143155,256,-4.826063240528313,-0.49565891908283743,-0.40401647955204206,2.8433484438969496,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.03,subtree_projection,initial_mean_fixed,1,False,1.077501505418274,6,0.44575969058028597,0.11836517487332816,0.40038277824388857,256,0.3785634821952677,0.6976420414434031,0.7349606325993109,0.7330600444227737,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.03,subtree_projection,initial_mean_projection,1,True,1.077501505418274,6,0.5403360465298461,0.5568269739054018,0.48341024925848797,256,0.39223373861600075,0.5918772417356376,0.6528215851066522,0.8064314279869065,0.47089462641155483
frozen_algebraic_replay,127202,matching,0,compatible,adam,0.03,subtree_projection,best_fixed_rank1_q,1,True,1.077501505418274,6,0.5725596371890527,0.5223334422908328,0.43775725668499854,256,0.301881165984467,0.2712046020944681,0.3968165135027409,1.013136278812396,0.47089462641155483
