cohort,seed,family,step,structure,optimizer,rate,rule,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,exact,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_error,1,True,1.1010517567028844,6,0.5132413708699988,0.4721995021757393,0.6003310261774439,256,0.6139848845428291,0.8863686062487154,0.9672623278910046,0.49285370877706886,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,uniform_projection,1,True,1.1010517567028844,6,0.22521478314334709,0.19966358204495627,0.28238607213723954,256,0.29138271888685663,0.7211046485446806,0.9301311257159067,0.7017231442424875,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,ancestry_K2,2,True,1.1010517567028844,6,0.4262002639468617,0.3827945238620124,0.5045183511694654,256,0.5109914399659499,0.8340923186394746,0.9565349220010477,0.5578817451897314,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,ancestry_K3,3,True,1.1010517567028844,6,0.602789816534471,0.5748663927780548,0.67556167579211,256,0.6366870598256515,0.8814138291951812,0.9681987962423384,0.47905029465535304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,ancestry_K4,4,True,1.1010517567028844,6,0.6188875845480227,0.5891071093069233,0.6922476918483489,256,0.6483144246107007,0.8863245119201659,0.9694322104980104,0.4698936022227735,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,ancestry_K5,5,True,1.1010517567028844,6,0.8766849515440944,0.8269430163646394,0.8914432570204677,256,0.8433725165335143,0.9394821251861689,0.9837085051093771,0.34311784517817745,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,broadcast,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_error,1,True,1.1010517567028844,6,0.5132413708699988,0.4721995021757393,0.6003310261774439,256,0.6139848845428291,0.8863686062487154,0.9672623278910046,0.49285370877706886,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,uniform_projection,1,True,1.1010517567028844,6,0.22521478314334709,0.19966358204495627,0.28238607213723954,256,0.29138271888685663,0.7211046485446806,0.9301311257159067,0.7017231442424875,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,ancestry_K2,2,True,1.1010517567028844,6,0.4262002639468617,0.3827945238620124,0.5045183511694654,256,0.5109914399659499,0.8340923186394746,0.9565349220010477,0.5578817451897314,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,ancestry_K3,3,True,1.1010517567028844,6,0.602789816534471,0.5748663927780548,0.67556167579211,256,0.6366870598256515,0.8814138291951812,0.9681987962423384,0.47905029465535304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,ancestry_K4,4,True,1.1010517567028844,6,0.6188875845480227,0.5891071093069233,0.6922476918483489,256,0.6483144246107007,0.8863245119201659,0.9694322104980104,0.4698936022227735,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,ancestry_K5,5,True,1.1010517567028844,6,0.8766849515440944,0.8269430163646394,0.8914432570204677,256,0.8433725165335143,0.9394821251861689,0.9837085051093771,0.34311784517817745,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,global_projection,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_error,1,True,1.1010517567028844,6,0.5132413708699988,0.4721995021757393,0.6003310261774439,256,0.6139848845428291,0.8863686062487154,0.9672623278910046,0.49285370877706886,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,uniform_projection,1,True,1.1010517567028844,6,0.22521478314334709,0.19966358204495627,0.28238607213723954,256,0.29138271888685663,0.7211046485446806,0.9301311257159067,0.7017231442424875,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K2,2,True,1.1010517567028844,6,0.4262002639468617,0.3827945238620124,0.5045183511694654,256,0.5109914399659499,0.8340923186394746,0.9565349220010477,0.5578817451897314,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K3,3,True,1.1010517567028844,6,0.602789816534471,0.5748663927780548,0.67556167579211,256,0.6366870598256515,0.8814138291951812,0.9681987962423384,0.47905029465535304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K4,4,True,1.1010517567028844,6,0.6188875845480227,0.5891071093069233,0.6922476918483489,256,0.6483144246107007,0.8863245119201659,0.9694322104980104,0.4698936022227735,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K5,5,True,1.1010517567028844,6,0.8766849515440944,0.8269430163646394,0.8914432570204677,256,0.8433725165335143,0.9394821251861689,0.9837085051093771,0.34311784517817745,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,best_fixed_rank1_error,1,True,1.1010517567028844,6,0.5132413708699988,0.4721995021757393,0.6003310261774439,256,0.6139848845428291,0.8863686062487154,0.9672623278910046,0.49285370877706886,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,uniform_projection,1,True,1.1010517567028844,6,0.22521478314334709,0.19966358204495627,0.28238607213723954,256,0.29138271888685663,0.7211046485446806,0.9301311257159067,0.7017231442424875,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K2,2,True,1.1010517567028844,6,0.4262002639468617,0.3827945238620124,0.5045183511694654,256,0.5109914399659499,0.8340923186394746,0.9565349220010477,0.5578817451897314,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K3,3,True,1.1010517567028844,6,0.602789816534471,0.5748663927780548,0.67556167579211,256,0.6366870598256515,0.8814138291951812,0.9681987962423384,0.47905029465535304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K4,4,True,1.1010517567028844,6,0.6188875845480227,0.5891071093069233,0.6922476918483489,256,0.6483144246107007,0.8863245119201659,0.9694322104980104,0.4698936022227735,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K5,5,True,1.1010517567028844,6,0.8766849515440944,0.8269430163646394,0.8914432570204677,256,0.8433725165335143,0.9394821251861689,0.9837085051093771,0.34311784517817745,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,best_fixed_rank1_error,1,True,1.1010517567028844,6,0.5132413708699988,0.4721995021757393,0.6003310261774439,256,0.6139848845428291,0.8863686062487154,0.9672623278910046,0.49285370877706886,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,uniform_projection,1,True,1.1010517567028844,6,0.22521478314334709,0.19966358204495627,0.28238607213723954,256,0.29138271888685663,0.7211046485446806,0.9301311257159067,0.7017231442424875,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,ancestry_K2,2,True,1.1010517567028844,6,0.4262002639468617,0.3827945238620124,0.5045183511694654,256,0.5109914399659499,0.8340923186394746,0.9565349220010477,0.5578817451897314,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,ancestry_K3,3,True,1.1010517567028844,6,0.602789816534471,0.5748663927780548,0.67556167579211,256,0.6366870598256515,0.8814138291951812,0.9681987962423384,0.47905029465535304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,ancestry_K4,4,True,1.1010517567028844,6,0.6188875845480227,0.5891071093069233,0.6922476918483489,256,0.6483144246107007,0.8863245119201659,0.9694322104980104,0.4698936022227735,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,ancestry_K5,5,True,1.1010517567028844,6,0.8766849515440944,0.8269430163646394,0.8914432570204677,256,0.8433725165335143,0.9394821251861689,0.9837085051093771,0.34311784517817745,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.003,broadcast,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,best_fixed_rank1_error,1,True,1.1010517567028844,6,0.5132413708699988,0.4721995021757393,0.6003310261774439,256,0.6139848845428291,0.8863686062487154,0.9672623278910046,0.49285370877706886,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,uniform_projection,1,True,1.1010517567028844,6,0.22521478314334709,0.19966358204495627,0.28238607213723954,256,0.29138271888685663,0.7211046485446806,0.9301311257159067,0.7017231442424875,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,ancestry_K2,2,True,1.1010517567028844,6,0.4262002639468617,0.3827945238620124,0.5045183511694654,256,0.5109914399659499,0.8340923186394746,0.9565349220010477,0.5578817451897314,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,ancestry_K3,3,True,1.1010517567028844,6,0.602789816534471,0.5748663927780548,0.67556167579211,256,0.6366870598256515,0.8814138291951812,0.9681987962423384,0.47905029465535304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,ancestry_K4,4,True,1.1010517567028844,6,0.6188875845480227,0.5891071093069233,0.6922476918483489,256,0.6483144246107007,0.8863245119201659,0.9694322104980104,0.4698936022227735,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,ancestry_K5,5,True,1.1010517567028844,6,0.8766849515440944,0.8269430163646394,0.8914432570204677,256,0.8433725165335143,0.9394821251861689,0.9837085051093771,0.34311784517817745,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,exact,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,best_fixed_rank1_error,1,True,1.1010517567028844,6,0.5132413708699988,0.4721995021757393,0.6003310261774439,256,0.6139848845428291,0.8863686062487154,0.9672623278910046,0.49285370877706886,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,uniform_projection,1,True,1.1010517567028844,6,0.22521478314334709,0.19966358204495627,0.28238607213723954,256,0.29138271888685663,0.7211046485446806,0.9301311257159067,0.7017231442424875,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,ancestry_K2,2,True,1.1010517567028844,6,0.4262002639468617,0.3827945238620124,0.5045183511694654,256,0.5109914399659499,0.8340923186394746,0.9565349220010477,0.5578817451897314,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,ancestry_K3,3,True,1.1010517567028844,6,0.602789816534471,0.5748663927780548,0.67556167579211,256,0.6366870598256515,0.8814138291951812,0.9681987962423384,0.47905029465535304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,ancestry_K4,4,True,1.1010517567028844,6,0.6188875845480227,0.5891071093069233,0.6922476918483489,256,0.6483144246107007,0.8863245119201659,0.9694322104980104,0.4698936022227735,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,ancestry_K5,5,True,1.1010517567028844,6,0.8766849515440944,0.8269430163646394,0.8914432570204677,256,0.8433725165335143,0.9394821251861689,0.9837085051093771,0.34311784517817745,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,global_projection,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,best_fixed_rank1_error,1,True,1.1010517567028844,6,0.5132413708699988,0.4721995021757393,0.6003310261774439,256,0.6139848845428291,0.8863686062487154,0.9672623278910046,0.49285370877706886,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,uniform_projection,1,True,1.1010517567028844,6,0.22521478314334709,0.19966358204495627,0.28238607213723954,256,0.29138271888685663,0.7211046485446806,0.9301311257159067,0.7017231442424875,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K2,2,True,1.1010517567028844,6,0.4262002639468617,0.3827945238620124,0.5045183511694654,256,0.5109914399659499,0.8340923186394746,0.9565349220010477,0.5578817451897314,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K3,3,True,1.1010517567028844,6,0.602789816534471,0.5748663927780548,0.67556167579211,256,0.6366870598256515,0.8814138291951812,0.9681987962423384,0.47905029465535304,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K4,4,True,1.1010517567028844,6,0.6188875845480227,0.5891071093069233,0.6922476918483489,256,0.6483144246107007,0.8863245119201659,0.9694322104980104,0.4698936022227735,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K5,5,True,1.1010517567028844,6,0.8766849515440944,0.8269430163646394,0.8914432570204677,256,0.8433725165335143,0.9394821251861689,0.9837085051093771,0.34311784517817745,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K6,6,True,1.1010517567028844,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.7376718019199267e-15,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.03,subtree_projection,unit_broadcast_fixed,1,False,1.1010517567028844,6,-21.98566511254269,-47.73694345513773,-19.797901036451616,256,-16.377028496954715,0.5575643806397833,0.5136177037622427,5.234862630855797,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.03,subtree_projection,initial_mean_fixed,1,False,1.1010517567028844,6,0.4338041813662802,0.2556413175199944,0.44360126786198206,256,0.5400444932297875,0.8577507614288632,0.9616306363930252,0.5253943849889476,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.03,subtree_projection,initial_mean_projection,1,True,1.1010517567028844,6,0.528499527780937,0.515446465209275,0.5394482497188167,256,0.6169828102551799,0.8697084064476693,0.9657831549833293,0.4952047021994181,0.21017667658649233
frozen_algebraic_replay,127217,matching,0,compatible,adam,0.03,subtree_projection,best_fixed_rank1_q,1,True,1.1010517567028844,6,0.5387476811563422,0.5087179331421534,0.5668147641472071,256,0.6185254605698394,0.8772485048900746,0.9671174572606841,0.4870345826348304,0.21017667658649233
