cohort,seed,family,step,structure,optimizer,rate,rule,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,global_projection,ancestry_K6,6,True,2.2740618584136296,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,4.091616794611192e-15,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,unit_broadcast_fixed,1,False,2.2740618584136296,6,-3.4812408632340324,-4.701426841408429,-2.2859644794113567,256,-1.8328553133413354,-0.13904279442205741,0.44592882277496076,1.5767465538503502,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_fixed,1,False,2.2740618584136296,6,0.6037967225880199,0.5540749220263725,0.5463721600447407,256,0.6307103055471087,0.8782136722522292,0.9391007124735158,0.5141258167326643,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_projection,1,True,2.2740618584136296,6,0.6808101409573888,0.6639506914862897,0.6235196069779623,256,0.684343783060788,0.8713608684200376,0.9419792930052083,0.49337410263580184,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_q,1,True,2.2740618584136296,6,0.7003074788403618,0.6202074266233031,0.7155020243146972,256,0.7630254656605797,0.9039733772017388,0.9557286188011893,0.4347082717754927,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_error,1,True,2.2740618584136296,6,0.5964706180907615,0.4423251957464852,0.8544352830542575,256,0.8810874518279814,0.9570084166117889,0.9801992911108073,0.2906046340418074,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,uniform_projection,1,True,2.2740618584136296,6,0.11633938135396948,0.09353169850021426,0.09571721758103391,256,-0.041047669492798144,0.08685005608561794,0.7238919789299371,1.0126176435428196,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K2,2,True,2.2740618584136296,6,0.22624087264787918,0.23533932761740783,0.3136302827309161,256,-0.2360705128412428,0.11054046803113987,0.6642445931748551,1.1315174813219453,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K3,3,True,2.2740618584136296,6,0.6016021047895226,0.5296457501052452,0.585034751716748,256,0.3569790581171819,0.6392938645036451,0.8481221451657864,0.780986352812618,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K4,4,True,2.2740618584136296,6,0.9394324174445571,0.8935980663035095,0.9691136594634546,256,0.9735943872641063,0.9876774808062577,0.9942868275077678,0.1565360157122868,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K5,5,True,2.2740618584136296,6,0.9673273278794482,0.9440898191857765,0.9824398391651918,256,0.9861708979836757,0.9922898226802924,0.9964213383776183,0.12394847151966709,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K6,6,True,2.2740618584136296,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,4.091616794611192e-15,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,unit_broadcast_fixed,1,False,2.2740618584136296,6,-3.4812408632340324,-4.701426841408429,-2.2859644794113567,256,-1.8328553133413354,-0.13904279442205741,0.44592882277496076,1.5767465538503502,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,initial_mean_fixed,1,False,2.2740618584136296,6,0.6037967225880199,0.5540749220263725,0.5463721600447407,256,0.6307103055471087,0.8782136722522292,0.9391007124735158,0.5141258167326643,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,initial_mean_projection,1,True,2.2740618584136296,6,0.6808101409573888,0.6639506914862897,0.6235196069779623,256,0.684343783060788,0.8713608684200376,0.9419792930052083,0.49337410263580184,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,best_fixed_rank1_q,1,True,2.2740618584136296,6,0.7003074788403618,0.6202074266233031,0.7155020243146972,256,0.7630254656605797,0.9039733772017388,0.9557286188011893,0.4347082717754927,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,best_fixed_rank1_error,1,True,2.2740618584136296,6,0.5964706180907615,0.4423251957464852,0.8544352830542575,256,0.8810874518279814,0.9570084166117889,0.9801992911108073,0.2906046340418074,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,uniform_projection,1,True,2.2740618584136296,6,0.11633938135396948,0.09353169850021426,0.09571721758103391,256,-0.041047669492798144,0.08685005608561794,0.7238919789299371,1.0126176435428196,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K2,2,True,2.2740618584136296,6,0.22624087264787918,0.23533932761740783,0.3136302827309161,256,-0.2360705128412428,0.11054046803113987,0.6642445931748551,1.1315174813219453,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K3,3,True,2.2740618584136296,6,0.6016021047895226,0.5296457501052452,0.585034751716748,256,0.3569790581171819,0.6392938645036451,0.8481221451657864,0.780986352812618,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K4,4,True,2.2740618584136296,6,0.9394324174445571,0.8935980663035095,0.9691136594634546,256,0.9735943872641063,0.9876774808062577,0.9942868275077678,0.1565360157122868,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K5,5,True,2.2740618584136296,6,0.9673273278794482,0.9440898191857765,0.9824398391651918,256,0.9861708979836757,0.9922898226802924,0.9964213383776183,0.12394847151966709,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K6,6,True,2.2740618584136296,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,4.091616794611192e-15,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,unit_broadcast_fixed,1,False,2.2740618584136296,6,-3.4812408632340324,-4.701426841408429,-2.2859644794113567,256,-1.8328553133413354,-0.13904279442205741,0.44592882277496076,1.5767465538503502,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,initial_mean_fixed,1,False,2.2740618584136296,6,0.6037967225880199,0.5540749220263725,0.5463721600447407,256,0.6307103055471087,0.8782136722522292,0.9391007124735158,0.5141258167326643,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,initial_mean_projection,1,True,2.2740618584136296,6,0.6808101409573888,0.6639506914862897,0.6235196069779623,256,0.684343783060788,0.8713608684200376,0.9419792930052083,0.49337410263580184,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,best_fixed_rank1_q,1,True,2.2740618584136296,6,0.7003074788403618,0.6202074266233031,0.7155020243146972,256,0.7630254656605797,0.9039733772017388,0.9557286188011893,0.4347082717754927,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,best_fixed_rank1_error,1,True,2.2740618584136296,6,0.5964706180907615,0.4423251957464852,0.8544352830542575,256,0.8810874518279814,0.9570084166117889,0.9801992911108073,0.2906046340418074,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,uniform_projection,1,True,2.2740618584136296,6,0.11633938135396948,0.09353169850021426,0.09571721758103391,256,-0.041047669492798144,0.08685005608561794,0.7238919789299371,1.0126176435428196,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,ancestry_K2,2,True,2.2740618584136296,6,0.22624087264787918,0.23533932761740783,0.3136302827309161,256,-0.2360705128412428,0.11054046803113987,0.6642445931748551,1.1315174813219453,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,ancestry_K3,3,True,2.2740618584136296,6,0.6016021047895226,0.5296457501052452,0.585034751716748,256,0.3569790581171819,0.6392938645036451,0.8481221451657864,0.780986352812618,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,ancestry_K4,4,True,2.2740618584136296,6,0.9394324174445571,0.8935980663035095,0.9691136594634546,256,0.9735943872641063,0.9876774808062577,0.9942868275077678,0.1565360157122868,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,ancestry_K5,5,True,2.2740618584136296,6,0.9673273278794482,0.9440898191857765,0.9824398391651918,256,0.9861708979836757,0.9922898226802924,0.9964213383776183,0.12394847151966709,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.003,broadcast,ancestry_K6,6,True,2.2740618584136296,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,4.091616794611192e-15,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,unit_broadcast_fixed,1,False,2.2740618584136296,6,-3.4812408632340324,-4.701426841408429,-2.2859644794113567,256,-1.8328553133413354,-0.13904279442205741,0.44592882277496076,1.5767465538503502,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,initial_mean_fixed,1,False,2.2740618584136296,6,0.6037967225880199,0.5540749220263725,0.5463721600447407,256,0.6307103055471087,0.8782136722522292,0.9391007124735158,0.5141258167326643,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,initial_mean_projection,1,True,2.2740618584136296,6,0.6808101409573888,0.6639506914862897,0.6235196069779623,256,0.684343783060788,0.8713608684200376,0.9419792930052083,0.49337410263580184,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,best_fixed_rank1_q,1,True,2.2740618584136296,6,0.7003074788403618,0.6202074266233031,0.7155020243146972,256,0.7630254656605797,0.9039733772017388,0.9557286188011893,0.4347082717754927,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,best_fixed_rank1_error,1,True,2.2740618584136296,6,0.5964706180907615,0.4423251957464852,0.8544352830542575,256,0.8810874518279814,0.9570084166117889,0.9801992911108073,0.2906046340418074,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,uniform_projection,1,True,2.2740618584136296,6,0.11633938135396948,0.09353169850021426,0.09571721758103391,256,-0.041047669492798144,0.08685005608561794,0.7238919789299371,1.0126176435428196,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,ancestry_K2,2,True,2.2740618584136296,6,0.22624087264787918,0.23533932761740783,0.3136302827309161,256,-0.2360705128412428,0.11054046803113987,0.6642445931748551,1.1315174813219453,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,ancestry_K3,3,True,2.2740618584136296,6,0.6016021047895226,0.5296457501052452,0.585034751716748,256,0.3569790581171819,0.6392938645036451,0.8481221451657864,0.780986352812618,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,ancestry_K4,4,True,2.2740618584136296,6,0.9394324174445571,0.8935980663035095,0.9691136594634546,256,0.9735943872641063,0.9876774808062577,0.9942868275077678,0.1565360157122868,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,ancestry_K5,5,True,2.2740618584136296,6,0.9673273278794482,0.9440898191857765,0.9824398391651918,256,0.9861708979836757,0.9922898226802924,0.9964213383776183,0.12394847151966709,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,exact,ancestry_K6,6,True,2.2740618584136296,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,4.091616794611192e-15,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,unit_broadcast_fixed,1,False,2.2740618584136296,6,-3.4812408632340324,-4.701426841408429,-2.2859644794113567,256,-1.8328553133413354,-0.13904279442205741,0.44592882277496076,1.5767465538503502,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,initial_mean_fixed,1,False,2.2740618584136296,6,0.6037967225880199,0.5540749220263725,0.5463721600447407,256,0.6307103055471087,0.8782136722522292,0.9391007124735158,0.5141258167326643,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,initial_mean_projection,1,True,2.2740618584136296,6,0.6808101409573888,0.6639506914862897,0.6235196069779623,256,0.684343783060788,0.8713608684200376,0.9419792930052083,0.49337410263580184,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,best_fixed_rank1_q,1,True,2.2740618584136296,6,0.7003074788403618,0.6202074266233031,0.7155020243146972,256,0.7630254656605797,0.9039733772017388,0.9557286188011893,0.4347082717754927,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,best_fixed_rank1_error,1,True,2.2740618584136296,6,0.5964706180907615,0.4423251957464852,0.8544352830542575,256,0.8810874518279814,0.9570084166117889,0.9801992911108073,0.2906046340418074,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,uniform_projection,1,True,2.2740618584136296,6,0.11633938135396948,0.09353169850021426,0.09571721758103391,256,-0.041047669492798144,0.08685005608561794,0.7238919789299371,1.0126176435428196,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,ancestry_K2,2,True,2.2740618584136296,6,0.22624087264787918,0.23533932761740783,0.3136302827309161,256,-0.2360705128412428,0.11054046803113987,0.6642445931748551,1.1315174813219453,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,ancestry_K3,3,True,2.2740618584136296,6,0.6016021047895226,0.5296457501052452,0.585034751716748,256,0.3569790581171819,0.6392938645036451,0.8481221451657864,0.780986352812618,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,ancestry_K4,4,True,2.2740618584136296,6,0.9394324174445571,0.8935980663035095,0.9691136594634546,256,0.9735943872641063,0.9876774808062577,0.9942868275077678,0.1565360157122868,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,ancestry_K5,5,True,2.2740618584136296,6,0.9673273278794482,0.9440898191857765,0.9824398391651918,256,0.9861708979836757,0.9922898226802924,0.9964213383776183,0.12394847151966709,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,global_projection,ancestry_K6,6,True,2.2740618584136296,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,4.091616794611192e-15,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,unit_broadcast_fixed,1,False,2.2740618584136296,6,-3.4812408632340324,-4.701426841408429,-2.2859644794113567,256,-1.8328553133413354,-0.13904279442205741,0.44592882277496076,1.5767465538503502,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,initial_mean_fixed,1,False,2.2740618584136296,6,0.6037967225880199,0.5540749220263725,0.5463721600447407,256,0.6307103055471087,0.8782136722522292,0.9391007124735158,0.5141258167326643,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,initial_mean_projection,1,True,2.2740618584136296,6,0.6808101409573888,0.6639506914862897,0.6235196069779623,256,0.684343783060788,0.8713608684200376,0.9419792930052083,0.49337410263580184,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,best_fixed_rank1_q,1,True,2.2740618584136296,6,0.7003074788403618,0.6202074266233031,0.7155020243146972,256,0.7630254656605797,0.9039733772017388,0.9557286188011893,0.4347082717754927,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,best_fixed_rank1_error,1,True,2.2740618584136296,6,0.5964706180907615,0.4423251957464852,0.8544352830542575,256,0.8810874518279814,0.9570084166117889,0.9801992911108073,0.2906046340418074,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,uniform_projection,1,True,2.2740618584136296,6,0.11633938135396948,0.09353169850021426,0.09571721758103391,256,-0.041047669492798144,0.08685005608561794,0.7238919789299371,1.0126176435428196,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K2,2,True,2.2740618584136296,6,0.22624087264787918,0.23533932761740783,0.3136302827309161,256,-0.2360705128412428,0.11054046803113987,0.6642445931748551,1.1315174813219453,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K3,3,True,2.2740618584136296,6,0.6016021047895226,0.5296457501052452,0.585034751716748,256,0.3569790581171819,0.6392938645036451,0.8481221451657864,0.780986352812618,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K4,4,True,2.2740618584136296,6,0.9394324174445571,0.8935980663035095,0.9691136594634546,256,0.9735943872641063,0.9876774808062577,0.9942868275077678,0.1565360157122868,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K5,5,True,2.2740618584136296,6,0.9673273278794482,0.9440898191857765,0.9824398391651918,256,0.9861708979836757,0.9922898226802924,0.9964213383776183,0.12394847151966709,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K6,6,True,2.2740618584136296,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,4.091616794611192e-15,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.03,subtree_projection,unit_broadcast_fixed,1,False,2.2740618584136296,6,-3.4812408632340324,-4.701426841408429,-2.2859644794113567,256,-1.8328553133413354,-0.13904279442205741,0.44592882277496076,1.5767465538503502,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.03,subtree_projection,initial_mean_fixed,1,False,2.2740618584136296,6,0.6037967225880199,0.5540749220263725,0.5463721600447407,256,0.6307103055471087,0.8782136722522292,0.9391007124735158,0.5141258167326643,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.03,subtree_projection,initial_mean_projection,1,True,2.2740618584136296,6,0.6808101409573888,0.6639506914862897,0.6235196069779623,256,0.684343783060788,0.8713608684200376,0.9419792930052083,0.49337410263580184,1.713617756574206
frozen_algebraic_replay,127213,matching,0,compatible,adam,0.03,subtree_projection,best_fixed_rank1_q,1,True,2.2740618584136296,6,0.7003074788403618,0.6202074266233031,0.7155020243146972,256,0.7630254656605797,0.9039733772017388,0.9557286188011893,0.4347082717754927,1.713617756574206
