cohort,seed,family,step,structure,optimizer,rate,rule,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_q,1,True,1.1086698492645062,6,0.49567154028023896,0.49717827805929693,0.44035287099031273,256,0.16088056251546967,0.14997112118941955,0.7879590424434573,1.0333044381928478,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_error,1,True,1.1086698492645062,6,0.42084536415872864,0.38933502735100406,0.5152003678581962,256,0.3128159622970065,0.4815306602110591,0.8511377775341464,0.8772688121802728,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,uniform_projection,1,True,1.1086698492645062,6,0.1326661711492968,0.13126062999076518,0.11296406113686008,256,0.16746636424759032,0.7180714550551245,0.8693425923478297,0.830478775790575,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,ancestry_K2,2,True,1.1086698492645062,6,0.2629749778782787,0.2605157452506108,0.22394361000300478,256,0.2720415194728927,0.7749368708257939,0.9114531469014479,0.6944472595518584,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,ancestry_K3,3,True,1.1086698492645062,6,0.2630219537930887,0.2605478823751962,0.22400151016521885,256,0.27207101688425483,0.7749408296667636,0.9114540527086579,0.6944441111991655,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,ancestry_K4,4,True,1.1086698492645062,6,0.2643014132798597,0.26145044139875245,0.22558398288614423,256,0.2729886413140389,0.7751632239930745,0.9115559788049339,0.6940689679522568,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,ancestry_K5,5,True,1.1086698492645062,6,0.522972981625346,0.4930616821922098,0.6157910971520921,256,0.620403447326665,0.915235128657169,0.9700710896373373,0.4072332594976706,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,broadcast,ancestry_K6,6,True,1.1086698492645062,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,1.0175470828222582e-15,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,unit_broadcast_fixed,1,False,1.1086698492645062,6,-12.110731159706107,-15.19505496755673,-10.929703913967225,256,-7.93763270295956,0.5335450019390467,0.5970347427579654,2.8930599108604995,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,initial_mean_fixed,1,False,1.1086698492645062,6,0.3443442303674289,0.4256481113782235,0.2518050081239287,256,0.4387188126411552,0.7026739304956336,0.90419748274154,0.7144065367113869,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_q,1,True,1.1086698492645062,6,0.49567154028023896,0.49717827805929693,0.44035287099031273,256,0.16088056251546967,0.14997112118941955,0.7879590424434573,1.0333044381928478,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_error,1,True,1.1086698492645062,6,0.42084536415872864,0.38933502735100406,0.5152003678581962,256,0.3128159622970065,0.4815306602110591,0.8511377775341464,0.8772688121802728,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,uniform_projection,1,True,1.1086698492645062,6,0.1326661711492968,0.13126062999076518,0.11296406113686008,256,0.16746636424759032,0.7180714550551245,0.8693425923478297,0.830478775790575,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,ancestry_K2,2,True,1.1086698492645062,6,0.2629749778782787,0.2605157452506108,0.22394361000300478,256,0.2720415194728927,0.7749368708257939,0.9114531469014479,0.6944472595518584,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,ancestry_K3,3,True,1.1086698492645062,6,0.2630219537930887,0.2605478823751962,0.22400151016521885,256,0.27207101688425483,0.7749408296667636,0.9114540527086579,0.6944441111991655,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,ancestry_K4,4,True,1.1086698492645062,6,0.2643014132798597,0.26145044139875245,0.22558398288614423,256,0.2729886413140389,0.7751632239930745,0.9115559788049339,0.6940689679522568,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,ancestry_K5,5,True,1.1086698492645062,6,0.522972981625346,0.4930616821922098,0.6157910971520921,256,0.620403447326665,0.915235128657169,0.9700710896373373,0.4072332594976706,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,global_projection,ancestry_K6,6,True,1.1086698492645062,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,1.0175470828222582e-15,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,unit_broadcast_fixed,1,False,1.1086698492645062,6,-12.110731159706107,-15.19505496755673,-10.929703913967225,256,-7.93763270295956,0.5335450019390467,0.5970347427579654,2.8930599108604995,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_fixed,1,False,1.1086698492645062,6,0.3443442303674289,0.4256481113782235,0.2518050081239287,256,0.4387188126411552,0.7026739304956336,0.90419748274154,0.7144065367113869,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_q,1,True,1.1086698492645062,6,0.49567154028023896,0.49717827805929693,0.44035287099031273,256,0.16088056251546967,0.14997112118941955,0.7879590424434573,1.0333044381928478,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_error,1,True,1.1086698492645062,6,0.42084536415872864,0.38933502735100406,0.5152003678581962,256,0.3128159622970065,0.4815306602110591,0.8511377775341464,0.8772688121802728,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,uniform_projection,1,True,1.1086698492645062,6,0.1326661711492968,0.13126062999076518,0.11296406113686008,256,0.16746636424759032,0.7180714550551245,0.8693425923478297,0.830478775790575,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K2,2,True,1.1086698492645062,6,0.2629749778782787,0.2605157452506108,0.22394361000300478,256,0.2720415194728927,0.7749368708257939,0.9114531469014479,0.6944472595518584,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K3,3,True,1.1086698492645062,6,0.2630219537930887,0.2605478823751962,0.22400151016521885,256,0.27207101688425483,0.7749408296667636,0.9114540527086579,0.6944441111991655,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K4,4,True,1.1086698492645062,6,0.2643014132798597,0.26145044139875245,0.22558398288614423,256,0.2729886413140389,0.7751632239930745,0.9115559788049339,0.6940689679522568,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K5,5,True,1.1086698492645062,6,0.522972981625346,0.4930616821922098,0.6157910971520921,256,0.620403447326665,0.915235128657169,0.9700710896373373,0.4072332594976706,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,subtree_projection,ancestry_K6,6,True,1.1086698492645062,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,1.0175470828222582e-15,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,unit_broadcast_fixed,1,False,1.1086698492645062,6,-12.110731159706107,-15.19505496755673,-10.929703913967225,256,-7.93763270295956,0.5335450019390467,0.5970347427579654,2.8930599108604995,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,initial_mean_fixed,1,False,1.1086698492645062,6,0.3443442303674289,0.4256481113782235,0.2518050081239287,256,0.4387188126411552,0.7026739304956336,0.90419748274154,0.7144065367113869,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,best_fixed_rank1_q,1,True,1.1086698492645062,6,0.49567154028023896,0.49717827805929693,0.44035287099031273,256,0.16088056251546967,0.14997112118941955,0.7879590424434573,1.0333044381928478,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,best_fixed_rank1_error,1,True,1.1086698492645062,6,0.42084536415872864,0.38933502735100406,0.5152003678581962,256,0.3128159622970065,0.4815306602110591,0.8511377775341464,0.8772688121802728,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,uniform_projection,1,True,1.1086698492645062,6,0.1326661711492968,0.13126062999076518,0.11296406113686008,256,0.16746636424759032,0.7180714550551245,0.8693425923478297,0.830478775790575,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K2,2,True,1.1086698492645062,6,0.2629749778782787,0.2605157452506108,0.22394361000300478,256,0.2720415194728927,0.7749368708257939,0.9114531469014479,0.6944472595518584,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K3,3,True,1.1086698492645062,6,0.2630219537930887,0.2605478823751962,0.22400151016521885,256,0.27207101688425483,0.7749408296667636,0.9114540527086579,0.6944441111991655,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K4,4,True,1.1086698492645062,6,0.2643014132798597,0.26145044139875245,0.22558398288614423,256,0.2729886413140389,0.7751632239930745,0.9115559788049339,0.6940689679522568,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K5,5,True,1.1086698492645062,6,0.522972981625346,0.4930616821922098,0.6157910971520921,256,0.620403447326665,0.915235128657169,0.9700710896373373,0.4072332594976706,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,sgd,0.03,shuffled_projection,ancestry_K6,6,True,1.1086698492645062,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,1.0175470828222582e-15,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,unit_broadcast_fixed,1,False,1.1086698492645062,6,-12.110731159706107,-15.19505496755673,-10.929703913967225,256,-7.93763270295956,0.5335450019390467,0.5970347427579654,2.8930599108604995,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,initial_mean_fixed,1,False,1.1086698492645062,6,0.3443442303674289,0.4256481113782235,0.2518050081239287,256,0.4387188126411552,0.7026739304956336,0.90419748274154,0.7144065367113869,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,best_fixed_rank1_q,1,True,1.1086698492645062,6,0.49567154028023896,0.49717827805929693,0.44035287099031273,256,0.16088056251546967,0.14997112118941955,0.7879590424434573,1.0333044381928478,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,best_fixed_rank1_error,1,True,1.1086698492645062,6,0.42084536415872864,0.38933502735100406,0.5152003678581962,256,0.3128159622970065,0.4815306602110591,0.8511377775341464,0.8772688121802728,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,uniform_projection,1,True,1.1086698492645062,6,0.1326661711492968,0.13126062999076518,0.11296406113686008,256,0.16746636424759032,0.7180714550551245,0.8693425923478297,0.830478775790575,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,ancestry_K2,2,True,1.1086698492645062,6,0.2629749778782787,0.2605157452506108,0.22394361000300478,256,0.2720415194728927,0.7749368708257939,0.9114531469014479,0.6944472595518584,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,ancestry_K3,3,True,1.1086698492645062,6,0.2630219537930887,0.2605478823751962,0.22400151016521885,256,0.27207101688425483,0.7749408296667636,0.9114540527086579,0.6944441111991655,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,ancestry_K4,4,True,1.1086698492645062,6,0.2643014132798597,0.26145044139875245,0.22558398288614423,256,0.2729886413140389,0.7751632239930745,0.9115559788049339,0.6940689679522568,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,ancestry_K5,5,True,1.1086698492645062,6,0.522972981625346,0.4930616821922098,0.6157910971520921,256,0.620403447326665,0.915235128657169,0.9700710896373373,0.4072332594976706,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.003,broadcast,ancestry_K6,6,True,1.1086698492645062,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,1.0175470828222582e-15,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,unit_broadcast_fixed,1,False,1.1086698492645062,6,-12.110731159706107,-15.19505496755673,-10.929703913967225,256,-7.93763270295956,0.5335450019390467,0.5970347427579654,2.8930599108604995,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,initial_mean_fixed,1,False,1.1086698492645062,6,0.3443442303674289,0.4256481113782235,0.2518050081239287,256,0.4387188126411552,0.7026739304956336,0.90419748274154,0.7144065367113869,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,best_fixed_rank1_q,1,True,1.1086698492645062,6,0.49567154028023896,0.49717827805929693,0.44035287099031273,256,0.16088056251546967,0.14997112118941955,0.7879590424434573,1.0333044381928478,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,best_fixed_rank1_error,1,True,1.1086698492645062,6,0.42084536415872864,0.38933502735100406,0.5152003678581962,256,0.3128159622970065,0.4815306602110591,0.8511377775341464,0.8772688121802728,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,uniform_projection,1,True,1.1086698492645062,6,0.1326661711492968,0.13126062999076518,0.11296406113686008,256,0.16746636424759032,0.7180714550551245,0.8693425923478297,0.830478775790575,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,ancestry_K2,2,True,1.1086698492645062,6,0.2629749778782787,0.2605157452506108,0.22394361000300478,256,0.2720415194728927,0.7749368708257939,0.9114531469014479,0.6944472595518584,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,ancestry_K3,3,True,1.1086698492645062,6,0.2630219537930887,0.2605478823751962,0.22400151016521885,256,0.27207101688425483,0.7749408296667636,0.9114540527086579,0.6944441111991655,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,ancestry_K4,4,True,1.1086698492645062,6,0.2643014132798597,0.26145044139875245,0.22558398288614423,256,0.2729886413140389,0.7751632239930745,0.9115559788049339,0.6940689679522568,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,ancestry_K5,5,True,1.1086698492645062,6,0.522972981625346,0.4930616821922098,0.6157910971520921,256,0.620403447326665,0.915235128657169,0.9700710896373373,0.4072332594976706,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,exact,ancestry_K6,6,True,1.1086698492645062,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,1.0175470828222582e-15,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,unit_broadcast_fixed,1,False,1.1086698492645062,6,-12.110731159706107,-15.19505496755673,-10.929703913967225,256,-7.93763270295956,0.5335450019390467,0.5970347427579654,2.8930599108604995,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,initial_mean_fixed,1,False,1.1086698492645062,6,0.3443442303674289,0.4256481113782235,0.2518050081239287,256,0.4387188126411552,0.7026739304956336,0.90419748274154,0.7144065367113869,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,best_fixed_rank1_q,1,True,1.1086698492645062,6,0.49567154028023896,0.49717827805929693,0.44035287099031273,256,0.16088056251546967,0.14997112118941955,0.7879590424434573,1.0333044381928478,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,best_fixed_rank1_error,1,True,1.1086698492645062,6,0.42084536415872864,0.38933502735100406,0.5152003678581962,256,0.3128159622970065,0.4815306602110591,0.8511377775341464,0.8772688121802728,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,uniform_projection,1,True,1.1086698492645062,6,0.1326661711492968,0.13126062999076518,0.11296406113686008,256,0.16746636424759032,0.7180714550551245,0.8693425923478297,0.830478775790575,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,ancestry_K2,2,True,1.1086698492645062,6,0.2629749778782787,0.2605157452506108,0.22394361000300478,256,0.2720415194728927,0.7749368708257939,0.9114531469014479,0.6944472595518584,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,ancestry_K3,3,True,1.1086698492645062,6,0.2630219537930887,0.2605478823751962,0.22400151016521885,256,0.27207101688425483,0.7749408296667636,0.9114540527086579,0.6944441111991655,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,ancestry_K4,4,True,1.1086698492645062,6,0.2643014132798597,0.26145044139875245,0.22558398288614423,256,0.2729886413140389,0.7751632239930745,0.9115559788049339,0.6940689679522568,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,ancestry_K5,5,True,1.1086698492645062,6,0.522972981625346,0.4930616821922098,0.6157910971520921,256,0.620403447326665,0.915235128657169,0.9700710896373373,0.4072332594976706,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,global_projection,ancestry_K6,6,True,1.1086698492645062,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,1.0175470828222582e-15,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,unit_broadcast_fixed,1,False,1.1086698492645062,6,-12.110731159706107,-15.19505496755673,-10.929703913967225,256,-7.93763270295956,0.5335450019390467,0.5970347427579654,2.8930599108604995,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,initial_mean_fixed,1,False,1.1086698492645062,6,0.3443442303674289,0.4256481113782235,0.2518050081239287,256,0.4387188126411552,0.7026739304956336,0.90419748274154,0.7144065367113869,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,best_fixed_rank1_q,1,True,1.1086698492645062,6,0.49567154028023896,0.49717827805929693,0.44035287099031273,256,0.16088056251546967,0.14997112118941955,0.7879590424434573,1.0333044381928478,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,best_fixed_rank1_error,1,True,1.1086698492645062,6,0.42084536415872864,0.38933502735100406,0.5152003678581962,256,0.3128159622970065,0.4815306602110591,0.8511377775341464,0.8772688121802728,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,uniform_projection,1,True,1.1086698492645062,6,0.1326661711492968,0.13126062999076518,0.11296406113686008,256,0.16746636424759032,0.7180714550551245,0.8693425923478297,0.830478775790575,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K2,2,True,1.1086698492645062,6,0.2629749778782787,0.2605157452506108,0.22394361000300478,256,0.2720415194728927,0.7749368708257939,0.9114531469014479,0.6944472595518584,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K3,3,True,1.1086698492645062,6,0.2630219537930887,0.2605478823751962,0.22400151016521885,256,0.27207101688425483,0.7749408296667636,0.9114540527086579,0.6944441111991655,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K4,4,True,1.1086698492645062,6,0.2643014132798597,0.26145044139875245,0.22558398288614423,256,0.2729886413140389,0.7751632239930745,0.9115559788049339,0.6940689679522568,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K5,5,True,1.1086698492645062,6,0.522972981625346,0.4930616821922098,0.6157910971520921,256,0.620403447326665,0.915235128657169,0.9700710896373373,0.4072332594976706,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.01,shuffled_projection,ancestry_K6,6,True,1.1086698492645062,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,1.0175470828222582e-15,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.03,subtree_projection,unit_broadcast_fixed,1,False,1.1086698492645062,6,-12.110731159706107,-15.19505496755673,-10.929703913967225,256,-7.93763270295956,0.5335450019390467,0.5970347427579654,2.8930599108604995,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.03,subtree_projection,initial_mean_fixed,1,False,1.1086698492645062,6,0.3443442303674289,0.4256481113782235,0.2518050081239287,256,0.4387188126411552,0.7026739304956336,0.90419748274154,0.7144065367113869,0.38524521951280394
frozen_algebraic_replay,127214,matching,0,compatible,adam,0.03,subtree_projection,initial_mean_projection,1,True,1.1086698492645062,6,0.40019669168939576,0.47363767029757886,0.3277347626690682,256,0.37323263320407263,0.6251862717391853,0.8817723033685172,0.7892500520978529,0.38524521951280394
