seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,bound
2102,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,0.7137824334451832,0.7137185883781918,0,0,7.0
2102,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,0.7137824334451832,0.7137185883781918,0,0,7.0
2102,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,0.7137824334451832,0.7137185883781918,0,0,7.0
2102,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,0.7137824334451832,0.7137185883781918,0,0,7.0
2102,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,0.7137824334451832,0.7137185883781918,0,0,7.0
2102,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,0.7137824334451832,0.7137185883781918,0,0,7.0
2102,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,0.7137824334451832,0.7137185883781918,0,0,7.0
2102,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,0.7137824334451832,0.7137185883781918,0,0,7.0
2102,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.014870895934292099,0.014703707150922236,0,0,7.0
2102,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.021093256274742195,0.02119074600818639,0,0,7.0
2102,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.021093259005929788,0.021190748439873792,0,0,7.0
2102,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.014802797773152656,0.014640931944066847,0,0,7.0
2102,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.04596880388956171,0.046248395480975264,0,0,7.0
2102,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.010086862729263263,0.01032628971976286,0,0,7.0
2102,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.04998236862689275,0.0498154123893516,0,0,7.0
2102,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.045983784434759055,0.046248125760192015,0,0,7.0
2102,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.000732148518668328,0.0007233116593847498,0,0,7.0
2102,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.007315296919016475,0.007608320417106463,0,0,7.0
2102,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.007315295309070466,0.007608318176722661,0,0,7.0
2102,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.0007295254905691722,0.0007210345460643663,0,0,7.0
2102,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.00460046878063699,0.0045253537039029726,0,0,7.0
2102,aligned_strong,bound_sensitivity,256,sgd,unit_broadcast,0.3,True,True,0.005836110418217306,0.006074816370714921,0,0,7.0
2102,aligned_strong,bound_sensitivity,256,sgd,calibrated_broadcast,0.3,True,True,0.011436351250155253,0.01151248787746541,0,0,7.0
2102,aligned_strong,bound_sensitivity,256,sgd,ancestry_three_oracle,0.3,True,True,0.00455917786370307,0.004472219178382635,0,0,7.0
2102,aligned_strong,bound_sensitivity,1024,adam,exact,0.03,True,True,5.716656788682835e-05,6.399878145511358e-05,0,0,7.0
2102,aligned_strong,bound_sensitivity,1024,adam,unit_broadcast,0.03,True,True,0.002227702114182883,0.0023350748200412857,0,0,7.0
2102,aligned_strong,bound_sensitivity,1024,adam,calibrated_broadcast,0.03,True,True,0.0022276444203333614,0.002335013357512561,0,0,7.0
2102,aligned_strong,bound_sensitivity,1024,adam,ancestry_three_oracle,0.03,True,True,4.8617112161920206e-05,5.357147741920256e-05,0,0,7.0
2102,aligned_strong,bound_sensitivity,1024,sgd,exact,0.3,True,True,0.0005707635453269139,0.0005688154225058364,0,0,7.0
2102,aligned_strong,bound_sensitivity,1024,sgd,unit_broadcast,0.3,True,True,0.00360054519623429,0.0037845310990085855,0,0,7.0
2102,aligned_strong,bound_sensitivity,1024,sgd,calibrated_broadcast,0.3,True,True,0.006554845867992161,0.006776038922603377,0,0,7.0
2102,aligned_strong,bound_sensitivity,1024,sgd,ancestry_three_oracle,0.3,True,True,0.0005764657101184566,0.0005730418901918448,0,0,7.0
2102,aligned_strong,bound_sensitivity,2048,adam,exact,0.03,True,True,2.590804942989233e-05,2.7022899822997194e-05,0,0,7.0
2102,aligned_strong,bound_sensitivity,2048,adam,unit_broadcast,0.03,True,True,0.0014106994968606209,0.0014672096272534457,0,0,7.0
2102,aligned_strong,bound_sensitivity,2048,adam,calibrated_broadcast,0.03,True,True,0.0014106892944180812,0.0014671983008028256,0,0,7.0
2102,aligned_strong,bound_sensitivity,2048,adam,ancestry_three_oracle,0.03,True,True,2.6345213214897404e-05,2.742181814235745e-05,0,0,7.0
2102,aligned_strong,bound_sensitivity,2048,sgd,exact,0.3,True,True,0.0001820289952393798,0.00018945548479093347,0,0,7.0
2102,aligned_strong,bound_sensitivity,2048,sgd,unit_broadcast,0.3,True,True,0.0030343983293518065,0.0031865760760612545,0,0,7.0
2102,aligned_strong,bound_sensitivity,2048,sgd,calibrated_broadcast,0.3,True,True,0.004793011641264116,0.005013146427216704,0,0,7.0
2102,aligned_strong,bound_sensitivity,2048,sgd,ancestry_three_oracle,0.3,True,True,0.0001780162597659084,0.00018528529674632132,0,0,7.0
2102,aligned_strong,bound_sensitivity,4096,adam,exact,0.03,True,True,2.8533545746393924e-06,3.0269718092083376e-06,0,0,7.0
2102,aligned_strong,bound_sensitivity,4096,adam,unit_broadcast,0.03,True,True,0.0013610856470841935,0.0013885556571216185,0,0,7.0
2102,aligned_strong,bound_sensitivity,4096,adam,calibrated_broadcast,0.03,True,True,0.001361086349978892,0.0013885575186452592,0,0,7.0
