seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,bound
2116,aligned_strong,bound_sensitivity,0,adam,exact,0.03,True,True,0.841090146826024,0.8302184359342671,0,0,7.0
2116,aligned_strong,bound_sensitivity,0,adam,unit_broadcast,0.03,True,True,0.841090146826024,0.8302184359342671,0,0,7.0
2116,aligned_strong,bound_sensitivity,0,adam,calibrated_broadcast,0.03,True,True,0.841090146826024,0.8302184359342671,0,0,7.0
2116,aligned_strong,bound_sensitivity,0,adam,ancestry_three_oracle,0.03,True,True,0.841090146826024,0.8302184359342671,0,0,7.0
2116,aligned_strong,bound_sensitivity,0,sgd,exact,0.3,True,True,0.841090146826024,0.8302184359342671,0,0,7.0
2116,aligned_strong,bound_sensitivity,0,sgd,unit_broadcast,0.3,True,True,0.841090146826024,0.8302184359342671,0,0,7.0
2116,aligned_strong,bound_sensitivity,0,sgd,calibrated_broadcast,0.3,True,True,0.841090146826024,0.8302184359342671,0,0,7.0
2116,aligned_strong,bound_sensitivity,0,sgd,ancestry_three_oracle,0.3,True,True,0.841090146826024,0.8302184359342671,0,0,7.0
2116,aligned_strong,bound_sensitivity,64,adam,exact,0.03,True,True,0.029651760492026374,0.027943142853727745,0,0,7.0
2116,aligned_strong,bound_sensitivity,64,adam,unit_broadcast,0.03,True,True,0.03869720312752868,0.03557543656897695,0,0,7.0
2116,aligned_strong,bound_sensitivity,64,adam,calibrated_broadcast,0.03,True,True,0.0386972046054802,0.035575439270730466,0,0,7.0
2116,aligned_strong,bound_sensitivity,64,adam,ancestry_three_oracle,0.03,True,True,0.029319458740295186,0.0276379027151885,0,0,7.0
2116,aligned_strong,bound_sensitivity,64,sgd,exact,0.3,True,True,0.04162028318025728,0.043468192808683796,0,0,7.0
2116,aligned_strong,bound_sensitivity,64,sgd,unit_broadcast,0.3,True,True,0.01815434921812786,0.01696547382431358,0,0,7.0
2116,aligned_strong,bound_sensitivity,64,sgd,calibrated_broadcast,0.3,True,True,0.04783164284104074,0.04988556168538635,0,0,7.0
2116,aligned_strong,bound_sensitivity,64,sgd,ancestry_three_oracle,0.3,True,True,0.042244389582531114,0.04420927808877046,0,0,7.0
2116,aligned_strong,bound_sensitivity,256,adam,exact,0.03,True,True,0.0011934775798307306,0.001188532944290217,0,0,7.0
2116,aligned_strong,bound_sensitivity,256,adam,unit_broadcast,0.03,True,True,0.014917162178542047,0.013483902679159523,0,0,7.0
2116,aligned_strong,bound_sensitivity,256,adam,calibrated_broadcast,0.03,True,True,0.014917203404071306,0.013483936655661045,0,0,7.0
2116,aligned_strong,bound_sensitivity,256,adam,ancestry_three_oracle,0.03,True,True,0.0011731308218210252,0.0011690815812631765,0,0,7.0
2116,aligned_strong,bound_sensitivity,256,sgd,exact,0.3,True,True,0.007719042716859191,0.007909448889468443,0,0,7.0
2116,aligned_strong,bound_sensitivity,256,sgd,unit_broadcast,0.3,True,True,0.010436503223901378,0.009425983440945026,0,0,7.0
2116,aligned_strong,bound_sensitivity,256,sgd,calibrated_broadcast,0.3,True,True,0.020816277626270297,0.019656680585715822,0,0,7.0
2116,aligned_strong,bound_sensitivity,256,sgd,ancestry_three_oracle,0.3,True,True,0.007304978603361626,0.007514119870124944,0,0,7.0
2116,aligned_strong,bound_sensitivity,1024,adam,exact,0.03,True,True,0.00010053798312221843,8.839299627287753e-05,0,0,7.0
2116,aligned_strong,bound_sensitivity,1024,adam,unit_broadcast,0.03,True,True,0.003626556221104606,0.00324757570718309,0,0,7.0
2116,aligned_strong,bound_sensitivity,1024,adam,calibrated_broadcast,0.03,True,True,0.0036264195097813023,0.003247450044410062,0,0,7.0
2116,aligned_strong,bound_sensitivity,1024,adam,ancestry_three_oracle,0.03,True,True,9.473519425809143e-05,8.470073712512473e-05,0,0,7.0
2116,aligned_strong,bound_sensitivity,1024,sgd,exact,0.3,True,True,0.0009177888269595175,0.0009231864554190759,0,0,7.0
2116,aligned_strong,bound_sensitivity,1024,sgd,unit_broadcast,0.3,True,True,0.006711855961292811,0.005989576151768113,0,0,7.0
2116,aligned_strong,bound_sensitivity,1024,sgd,calibrated_broadcast,0.3,True,True,0.009964327217310928,0.00903496733856524,0,0,7.0
2116,aligned_strong,bound_sensitivity,1024,sgd,ancestry_three_oracle,0.3,True,True,0.0008953620461722455,0.0009028255443412163,0,0,7.0
2116,aligned_strong,bound_sensitivity,2048,adam,exact,0.03,True,True,4.878626627425943e-05,4.365427562163786e-05,0,0,7.0
2116,aligned_strong,bound_sensitivity,2048,adam,unit_broadcast,0.03,True,True,0.0031419944258587566,0.0027596665660097343,0,0,7.0
2116,aligned_strong,bound_sensitivity,2048,adam,calibrated_broadcast,0.03,True,True,0.003141983238777663,0.0027596548719656376,0,0,7.0
2116,aligned_strong,bound_sensitivity,2048,adam,ancestry_three_oracle,0.03,True,True,5.113450848283341e-05,4.6613238088275985e-05,0,0,7.0
2116,aligned_strong,bound_sensitivity,2048,sgd,exact,0.3,True,True,0.0003738697582417987,0.00035841341804957925,0,0,7.0
2116,aligned_strong,bound_sensitivity,2048,sgd,unit_broadcast,0.3,True,True,0.005857129364943821,0.0052227098777738136,0,0,7.0
2116,aligned_strong,bound_sensitivity,2048,sgd,calibrated_broadcast,0.3,True,True,0.007263827425414799,0.006527612600148697,0,0,7.0
